WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod
W435791,Admin,Discharge Summary,16,2019-08-17,BeforeEPR
W177814,Nurse,Updating Notes,2,2024-04-27,AfterEPR
W241354,Nurse,Documentation,10,2019-09-17,BeforeEPR
W490152,Doctor,Discharge Summary,17,2018-12-10,BeforeEPR
W710066,Doctor,Ordering Tests,3,2022-04-13,AfterEPR
W901078,Nurse,Documentation,12,2021-04-19,BeforeEPR
W449893,Nurse,Discharge Summary,13,2018-12-07,BeforeEPR
W864937,Admin,Documentation,14,2018-11-13,BeforeEPR
W348207,Admin,Ordering Tests,5,2020-10-11,BeforeEPR
W432173,Nurse,Updating Notes,3,2020-06-01,BeforeEPR
W244299,Admin,Discharge Summary,15,2018-06-03,BeforeEPR
W194583,Doctor,Documentation,8,2024-06-21,AfterEPR
W571060,Admin,Documentation,11,2018-05-25,BeforeEPR
W403958,Nurse,Discharge Summary,11,2024-08-04,AfterEPR
W652920,Admin,Documentation,12,2020-12-22,BeforeEPR
W219193,Nurse,Discharge Summary,16,2018-06-20,BeforeEPR
W244729,Doctor,Documentation,6,2024-07-22,AfterEPR
W631900,Admin,Discharge Summary,11,2021-01-07,BeforeEPR
W549306,Nurse,Updating Notes,4,2018-07-25,BeforeEPR
W654128,Nurse,Ordering Tests,2,2023-11-27,AfterEPR
W150810,Admin,Ordering Tests,2,2024-03-17,AfterEPR
W141979,Admin,Ordering Tests,3,2022-07-13,AfterEPR
W158193,Nurse,Ordering Tests,2,2024-04-10,AfterEPR
W343800,Doctor,Updating Notes,3,2018-02-01,BeforeEPR
W916343,Doctor,Updating Notes,3,2023-10-14,AfterEPR
W880970,Nurse,Discharge Summary,12,2022-09-05,AfterEPR
W394226,Admin,Updating Notes,6,2018-06-12,BeforeEPR
W453062,Admin,Discharge Summary,13,2018-11-12,BeforeEPR
W898451,Nurse,Ordering Tests,3,2022-06-11,AfterEPR
W731335,Doctor,Updating Notes,3,2022-07-13,AfterEPR
W868365,Nurse,Documentation,5,2022-06-01,AfterEPR
W247647,Admin,Discharge Summary,9,2023-12-03,AfterEPR
W865922,Nurse,Updating Notes,2,2023-12-16,AfterEPR
W100296,Doctor,Documentation,12,2020-12-13,BeforeEPR
W930552,Doctor,Updating Notes,2,2024-10-07,AfterEPR
W703422,Doctor,Ordering Tests,4,2019-09-18,BeforeEPR
W628434,Nurse,Documentation,11,2021-05-09,BeforeEPR
W541695,Doctor,Ordering Tests,7,2019-03-03,BeforeEPR
W278673,Doctor,Documentation,8,2023-08-11,AfterEPR
W973646,Nurse,Updating Notes,3,2023-12-17,AfterEPR
W864824,Nurse,Updating Notes,2,2024-11-13,AfterEPR
W430476,Nurse,Discharge Summary,14,2018-09-09,BeforeEPR
W709740,Admin,Documentation,7,2022-04-25,AfterEPR
W228306,Doctor,Ordering Tests,5,2021-03-15,BeforeEPR
W235653,Nurse,Ordering Tests,5,2020-01-12,BeforeEPR
W871705,Admin,Updating Notes,5,2020-11-26,BeforeEPR
W210515,Nurse,Updating Notes,4,2021-09-22,BeforeEPR
W942993,Nurse,Updating Notes,5,2020-12-17,BeforeEPR
W857971,Admin,Documentation,7,2023-03-23,AfterEPR
W691211,Admin,Ordering Tests,3,2023-09-18,AfterEPR
W533499,Nurse,Ordering Tests,7,2020-04-23,BeforeEPR
W774304,Nurse,Documentation,7,2019-01-15,BeforeEPR
W560863,Admin,Documentation,7,2023-03-06,AfterEPR
W434705,Admin,Ordering Tests,6,2021-04-21,BeforeEPR
W804740,Admin,Discharge Summary,15,2019-09-22,BeforeEPR
W968367,Doctor,Discharge Summary,8,2023-08-06,AfterEPR
W973092,Admin,Updating Notes,4,2020-09-27,BeforeEPR
W237511,Nurse,Discharge Summary,8,2024-06-19,AfterEPR
W888455,Admin,Documentation,12,2018-03-10,BeforeEPR
W635534,Nurse,Updating Notes,4,2019-11-14,BeforeEPR
W543301,Nurse,Ordering Tests,5,2020-09-26,BeforeEPR
W427403,Admin,Discharge Summary,19,2020-08-17,BeforeEPR
W781923,Admin,Discharge Summary,8,2024-11-09,AfterEPR
W955617,Admin,Discharge Summary,11,2020-01-02,BeforeEPR
W268389,Doctor,Updating Notes,4,2020-01-04,BeforeEPR
W520125,Admin,Discharge Summary,17,2019-11-19,BeforeEPR
W602346,Admin,Discharge Summary,8,2023-09-14,AfterEPR
W834659,Nurse,Updating Notes,2,2023-07-17,AfterEPR
W916668,Nurse,Updating Notes,3,2024-10-19,AfterEPR
W779620,Admin,Updating Notes,3,2023-12-01,AfterEPR
W927956,Doctor,Documentation,9,2020-08-22,BeforeEPR
W129202,Doctor,Documentation,12,2019-09-14,BeforeEPR
W118592,Nurse,Discharge Summary,9,2023-03-08,AfterEPR
W138619,Admin,Updating Notes,5,2019-06-04,BeforeEPR
W259115,Nurse,Updating Notes,2,2023-11-02,AfterEPR
W112056,Admin,Updating Notes,2,2024-06-11,AfterEPR
W744227,Doctor,Ordering Tests,6,2019-05-13,BeforeEPR
W208876,Nurse,Documentation,13,2021-12-13,BeforeEPR
W897112,Doctor,Ordering Tests,2,2022-07-18,AfterEPR
W278770,Admin,Updating Notes,4,2018-11-22,BeforeEPR
W952479,Nurse,Ordering Tests,6,2019-02-08,BeforeEPR
W319718,Nurse,Ordering Tests,5,2019-09-12,BeforeEPR
W379681,Doctor,Discharge Summary,8,2022-06-16,AfterEPR
W529844,Admin,Documentation,6,2024-09-27,AfterEPR
W250724,Admin,Discharge Summary,10,2024-02-21,AfterEPR
W480422,Doctor,Ordering Tests,3,2023-02-09,AfterEPR
W718288,Admin,Ordering Tests,6,2021-07-27,BeforeEPR
W209785,Admin,Updating Notes,3,2024-12-26,AfterEPR
W449795,Admin,Ordering Tests,5,2020-02-04,BeforeEPR
W632987,Nurse,Ordering Tests,2,2023-06-27,AfterEPR
W596742,Nurse,Discharge Summary,11,2023-04-25,AfterEPR
W246806,Doctor,Ordering Tests,2,2023-04-03,AfterEPR
W824886,Doctor,Documentation,12,2019-08-26,BeforeEPR
W996982,Doctor,Updating Notes,5,2021-08-19,BeforeEPR
W791300,Nurse,Updating Notes,3,2022-06-12,AfterEPR
W762378,Nurse,Updating Notes,3,2024-10-13,AfterEPR
W859699,Doctor,Ordering Tests,4,2019-05-23,BeforeEPR
W566467,Doctor,Ordering Tests,6,2019-10-22,BeforeEPR
W199998,Admin,Discharge Summary,17,2019-04-20,BeforeEPR
W403224,Nurse,Ordering Tests,5,2020-10-24,BeforeEPR
W155543,Nurse,Ordering Tests,6,2019-10-09,BeforeEPR
W995725,Admin,Discharge Summary,16,2021-01-03,BeforeEPR
W841025,Admin,Updating Notes,3,2024-02-20,AfterEPR
W890665,Admin,Updating Notes,3,2022-12-17,AfterEPR
W135880,Admin,Discharge Summary,10,2024-04-14,AfterEPR
W532782,Nurse,Updating Notes,3,2023-05-20,AfterEPR
W873448,Doctor,Documentation,7,2023-03-21,AfterEPR
W450493,Admin,Ordering Tests,5,2020-05-20,BeforeEPR
W530597,Doctor,Ordering Tests,7,2020-02-16,BeforeEPR
W918673,Nurse,Updating Notes,2,2022-12-10,AfterEPR
W163317,Nurse,Updating Notes,4,2021-03-04,BeforeEPR
W653278,Admin,Ordering Tests,4,2019-07-21,BeforeEPR
W192251,Admin,Updating Notes,3,2024-05-19,AfterEPR
W569939,Nurse,Discharge Summary,12,2024-09-23,AfterEPR
W334752,Doctor,Updating Notes,2,2022-11-03,AfterEPR
W382569,Doctor,Documentation,13,2021-02-07,BeforeEPR
W388776,Admin,Discharge Summary,16,2018-12-13,BeforeEPR
W260761,Nurse,Documentation,13,2020-07-05,BeforeEPR
W559071,Doctor,Documentation,6,2024-03-10,AfterEPR
W334411,Admin,Ordering Tests,4,2020-02-12,BeforeEPR
W647928,Admin,Discharge Summary,10,2022-10-09,AfterEPR
W479689,Doctor,Documentation,12,2021-12-09,BeforeEPR
W188267,Admin,Documentation,13,2018-12-01,BeforeEPR
W346151,Nurse,Documentation,12,2021-01-27,BeforeEPR
W575319,Doctor,Updating Notes,3,2024-10-06,AfterEPR
W728138,Nurse,Discharge Summary,12,2021-07-11,BeforeEPR
W337157,Nurse,Discharge Summary,17,2020-08-10,BeforeEPR
W211815,Nurse,Discharge Summary,10,2024-12-06,AfterEPR
W879184,Doctor,Discharge Summary,12,2024-05-23,AfterEPR
W860249,Admin,Updating Notes,2,2023-09-03,AfterEPR
W922870,Nurse,Discharge Summary,7,2019-10-01,BeforeEPR
W184320,Nurse,Documentation,7,2022-12-06,AfterEPR
W844643,Admin,Discharge Summary,9,2022-09-06,AfterEPR
W710244,Nurse,Updating Notes,3,2019-04-09,BeforeEPR
W632157,Nurse,Ordering Tests,3,2024-09-19,AfterEPR
W471864,Doctor,Discharge Summary,8,2022-05-07,AfterEPR
W441499,Nurse,Documentation,6,2024-06-18,AfterEPR
W837186,Admin,Discharge Summary,15,2020-12-16,BeforeEPR
W363955,Doctor,Updating Notes,4,2018-04-22,BeforeEPR
W979612,Nurse,Updating Notes,3,2023-01-02,AfterEPR
W625448,Admin,Discharge Summary,17,2021-06-18,BeforeEPR
W253657,Doctor,Updating Notes,5,2020-07-09,BeforeEPR
W445290,Doctor,Updating Notes,3,2023-11-25,AfterEPR
W942921,Admin,Ordering Tests,2,2024-06-01,AfterEPR
W392580,Admin,Updating Notes,3,2023-04-05,AfterEPR
W974630,Doctor,Ordering Tests,3,2023-05-24,AfterEPR
W317204,Nurse,Ordering Tests,2,2023-03-19,AfterEPR
W938437,Nurse,Discharge Summary,12,2023-11-05,AfterEPR
W121832,Admin,Documentation,9,2021-09-04,BeforeEPR
W537663,Admin,Ordering Tests,2,2022-03-15,AfterEPR
W844146,Doctor,Ordering Tests,7,2018-11-03,BeforeEPR
W108495,Nurse,Documentation,5,2022-08-13,AfterEPR
W332537,Admin,Ordering Tests,5,2020-01-24,BeforeEPR
W960007,Nurse,Updating Notes,3,2018-04-09,BeforeEPR
W259055,Admin,Ordering Tests,3,2022-09-10,AfterEPR
W937795,Admin,Updating Notes,6,2018-01-12,BeforeEPR
W255900,Nurse,Ordering Tests,3,2023-12-12,AfterEPR
W108043,Nurse,Documentation,14,2021-04-08,BeforeEPR
W238257,Admin,Documentation,7,2022-05-23,AfterEPR
W862916,Nurse,Documentation,7,2023-11-04,AfterEPR
W801720,Admin,Documentation,5,2022-12-10,AfterEPR
W935575,Admin,Documentation,6,2023-02-22,AfterEPR
W751962,Nurse,Updating Notes,3,2023-11-09,AfterEPR
W673118,Doctor,Updating Notes,4,2020-12-03,BeforeEPR
W721463,Doctor,Updating Notes,3,2024-12-05,AfterEPR
W265925,Doctor,Discharge Summary,9,2022-08-06,AfterEPR
W462754,Doctor,Ordering Tests,3,2022-02-20,AfterEPR
W281035,Nurse,Documentation,12,2018-12-02,BeforeEPR
W514202,Nurse,Discharge Summary,10,2023-03-06,AfterEPR
W813411,Admin,Documentation,10,2021-12-22,BeforeEPR
W603937,Admin,Updating Notes,2,2022-05-05,AfterEPR
W265602,Doctor,Updating Notes,3,2022-05-06,AfterEPR
W614799,Admin,Updating Notes,3,2023-06-07,AfterEPR
W635341,Nurse,Documentation,6,2022-03-22,AfterEPR
W124118,Admin,Discharge Summary,12,2019-02-15,BeforeEPR
W438295,Doctor,Documentation,7,2023-05-03,AfterEPR
W806934,Nurse,Discharge Summary,17,2021-02-21,BeforeEPR
W757698,Admin,Updating Notes,3,2019-11-25,BeforeEPR
W522169,Doctor,Discharge Summary,11,2022-04-10,AfterEPR
W601506,Nurse,Updating Notes,4,2021-01-22,BeforeEPR
W874243,Nurse,Updating Notes,3,2023-11-16,AfterEPR
W173308,Doctor,Ordering Tests,2,2022-04-08,AfterEPR
W964710,Doctor,Documentation,7,2024-02-04,AfterEPR
W888739,Doctor,Discharge Summary,10,2022-01-05,AfterEPR
W835597,Doctor,Discharge Summary,10,2024-09-12,AfterEPR
W919455,Nurse,Updating Notes,3,2024-10-22,AfterEPR
W706392,Admin,Ordering Tests,2,2023-05-25,AfterEPR
W809396,Nurse,Discharge Summary,9,2023-04-01,AfterEPR
W911136,Doctor,Discharge Summary,12,2018-01-07,BeforeEPR
W305935,Doctor,Documentation,9,2020-12-09,BeforeEPR
W502026,Nurse,Ordering Tests,5,2019-04-02,BeforeEPR
W704437,Admin,Updating Notes,4,2020-12-26,BeforeEPR
W464689,Doctor,Discharge Summary,17,2020-09-16,BeforeEPR
W328253,Doctor,Discharge Summary,7,2022-05-11,AfterEPR
W127519,Nurse,Documentation,14,2019-10-21,BeforeEPR
W107008,Nurse,Documentation,13,2020-08-25,BeforeEPR
W190205,Doctor,Documentation,11,2018-08-24,BeforeEPR
W907462,Nurse,Ordering Tests,2,2024-10-03,AfterEPR
W308780,Admin,Documentation,11,2019-01-15,BeforeEPR
W781330,Nurse,Discharge Summary,17,2020-04-11,BeforeEPR
W924756,Nurse,Updating Notes,4,2020-12-03,BeforeEPR
W356399,Doctor,Documentation,10,2018-09-09,BeforeEPR
W297501,Admin,Updating Notes,2,2023-10-06,AfterEPR
W592845,Doctor,Ordering Tests,6,2020-09-06,BeforeEPR
W397263,Doctor,Discharge Summary,16,2021-12-02,BeforeEPR
W258188,Admin,Updating Notes,5,2020-01-24,BeforeEPR
W454050,Doctor,Documentation,13,2018-07-10,BeforeEPR
W237423,Doctor,Documentation,11,2019-08-21,BeforeEPR
W303268,Admin,Documentation,6,2022-01-23,AfterEPR
W608087,Doctor,Ordering Tests,2,2022-07-13,AfterEPR
W976024,Admin,Documentation,7,2024-09-18,AfterEPR
W773047,Doctor,Ordering Tests,7,2021-09-13,BeforeEPR
W251315,Nurse,Discharge Summary,10,2022-01-22,AfterEPR
W951342,Doctor,Ordering Tests,5,2019-04-09,BeforeEPR
W341222,Doctor,Updating Notes,3,2024-12-18,AfterEPR
W779176,Nurse,Updating Notes,5,2018-04-24,BeforeEPR
W245963,Nurse,Discharge Summary,10,2024-10-11,AfterEPR
W837901,Doctor,Documentation,8,2024-10-17,AfterEPR
W986051,Nurse,Documentation,13,2019-03-09,BeforeEPR
W761962,Doctor,Discharge Summary,18,2021-06-08,BeforeEPR
W875399,Admin,Ordering Tests,3,2022-03-05,AfterEPR
W899837,Admin,Discharge Summary,9,2022-05-13,AfterEPR
W860809,Nurse,Ordering Tests,7,2020-12-23,BeforeEPR
W522189,Doctor,Documentation,9,2021-12-15,BeforeEPR
W193152,Admin,Documentation,14,2019-05-06,BeforeEPR
W148142,Admin,Discharge Summary,12,2024-06-02,AfterEPR
W868945,Doctor,Documentation,7,2022-03-26,AfterEPR
W550986,Nurse,Ordering Tests,5,2020-11-15,BeforeEPR
W724165,Nurse,Documentation,10,2021-07-19,BeforeEPR
W860172,Nurse,Documentation,7,2023-08-10,AfterEPR
W832576,Admin,Ordering Tests,6,2018-12-02,BeforeEPR
W272164,Admin,Discharge Summary,10,2023-04-20,AfterEPR
W511448,Nurse,Updating Notes,5,2020-01-15,BeforeEPR
W903642,Admin,Ordering Tests,3,2024-04-09,AfterEPR
W571755,Doctor,Updating Notes,3,2023-08-09,AfterEPR
W770422,Doctor,Ordering Tests,3,2022-11-14,AfterEPR
W655057,Doctor,Discharge Summary,14,2020-03-18,BeforeEPR
W617276,Admin,Updating Notes,4,2020-07-27,BeforeEPR
W613976,Doctor,Ordering Tests,3,2024-03-04,AfterEPR
W200377,Doctor,Updating Notes,5,2020-04-22,BeforeEPR
W280203,Nurse,Documentation,9,2020-10-09,BeforeEPR
W226400,Nurse,Updating Notes,4,2021-09-14,BeforeEPR
W734919,Doctor,Documentation,12,2021-11-03,BeforeEPR
W639027,Admin,Discharge Summary,11,2022-09-13,AfterEPR
W120274,Doctor,Updating Notes,5,2020-01-10,BeforeEPR
W954613,Nurse,Updating Notes,3,2019-08-11,BeforeEPR
W700214,Admin,Documentation,10,2020-05-13,BeforeEPR
W690890,Doctor,Ordering Tests,2,2023-08-16,AfterEPR
W315026,Nurse,Documentation,11,2020-10-23,BeforeEPR
W870878,Nurse,Documentation,8,2022-11-06,AfterEPR
W638627,Admin,Documentation,6,2023-01-10,AfterEPR
W643796,Admin,Documentation,11,2021-10-03,BeforeEPR
W355391,Nurse,Ordering Tests,2,2023-11-19,AfterEPR
W396874,Doctor,Documentation,8,2024-09-10,AfterEPR
W583708,Doctor,Ordering Tests,3,2022-10-06,AfterEPR
W434090,Nurse,Ordering Tests,2,2023-09-08,AfterEPR
W719137,Admin,Discharge Summary,10,2021-04-11,BeforeEPR
W628881,Doctor,Updating Notes,2,2023-08-15,AfterEPR
W584610,Nurse,Ordering Tests,3,2024-06-26,AfterEPR
W486890,Doctor,Updating Notes,5,2019-12-27,BeforeEPR
W499055,Doctor,Ordering Tests,3,2023-10-25,AfterEPR
W693532,Admin,Documentation,8,2022-08-20,AfterEPR
W827354,Admin,Documentation,14,2018-09-01,BeforeEPR
W620616,Nurse,Ordering Tests,2,2022-06-05,AfterEPR
W953787,Doctor,Updating Notes,4,2018-12-10,BeforeEPR
W142594,Nurse,Ordering Tests,6,2018-07-01,BeforeEPR
W278432,Admin,Updating Notes,4,2019-05-06,BeforeEPR
W148227,Admin,Documentation,7,2024-08-22,AfterEPR
W346905,Nurse,Ordering Tests,3,2023-09-22,AfterEPR
W280563,Admin,Documentation,6,2023-07-02,AfterEPR
W673517,Nurse,Ordering Tests,3,2024-09-26,AfterEPR
W776164,Nurse,Discharge Summary,16,2019-11-20,BeforeEPR
W691828,Doctor,Documentation,8,2020-07-25,BeforeEPR
W296789,Nurse,Ordering Tests,2,2024-01-27,AfterEPR
W855356,Nurse,Updating Notes,5,2018-04-08,BeforeEPR
W471164,Doctor,Documentation,7,2022-08-14,AfterEPR
W403928,Nurse,Discharge Summary,9,2024-11-14,AfterEPR
W141300,Nurse,Documentation,11,2021-11-20,BeforeEPR
W267601,Doctor,Documentation,6,2022-04-15,AfterEPR
W210275,Doctor,Updating Notes,5,2019-08-19,BeforeEPR
W941539,Doctor,Discharge Summary,9,2023-07-25,AfterEPR
W283517,Doctor,Updating Notes,3,2024-02-01,AfterEPR
W628854,Admin,Ordering Tests,6,2021-09-20,BeforeEPR
W865567,Doctor,Documentation,5,2024-04-22,AfterEPR
W956526,Admin,Documentation,11,2018-04-10,BeforeEPR
W854407,Admin,Ordering Tests,6,2018-07-15,BeforeEPR
W570312,Doctor,Updating Notes,5,2020-08-24,BeforeEPR
W221903,Admin,Documentation,8,2021-09-02,BeforeEPR
W707266,Nurse,Discharge Summary,14,2020-01-25,BeforeEPR
W923981,Admin,Discharge Summary,10,2022-09-02,AfterEPR
W980310,Nurse,Documentation,12,2020-05-15,BeforeEPR
W524108,Doctor,Discharge Summary,17,2021-06-04,BeforeEPR
W315312,Admin,Discharge Summary,15,2018-05-18,BeforeEPR
W422778,Doctor,Ordering Tests,4,2020-01-16,BeforeEPR
W787479,Admin,Documentation,11,2020-06-21,BeforeEPR
W420868,Admin,Discharge Summary,15,2018-03-25,BeforeEPR
W770878,Nurse,Discharge Summary,15,2020-05-15,BeforeEPR
W292078,Nurse,Documentation,8,2024-07-22,AfterEPR
W176431,Admin,Updating Notes,3,2024-09-25,AfterEPR
W124458,Admin,Updating Notes,2,2023-09-19,AfterEPR
W700862,Doctor,Documentation,13,2020-09-19,BeforeEPR
W143587,Nurse,Ordering Tests,5,2018-03-09,BeforeEPR
W315165,Admin,Documentation,8,2024-10-20,AfterEPR
W287120,Doctor,Updating Notes,4,2018-06-24,BeforeEPR
W836039,Nurse,Discharge Summary,9,2024-07-04,AfterEPR
W112503,Doctor,Updating Notes,5,2019-04-05,BeforeEPR
W410689,Admin,Documentation,13,2019-09-18,BeforeEPR
W860678,Admin,Updating Notes,4,2018-12-15,BeforeEPR
W291732,Doctor,Updating Notes,5,2020-10-20,BeforeEPR
W442119,Doctor,Documentation,13,2020-08-11,BeforeEPR
W758639,Admin,Discharge Summary,7,2022-10-13,AfterEPR
W902573,Doctor,Documentation,8,2022-10-19,AfterEPR
W863318,Nurse,Ordering Tests,2,2024-02-05,AfterEPR
W958593,Admin,Ordering Tests,5,2019-03-15,BeforeEPR
W957929,Doctor,Discharge Summary,8,2022-11-20,AfterEPR
W409385,Admin,Ordering Tests,2,2023-02-17,AfterEPR
W252191,Admin,Updating Notes,3,2023-06-13,AfterEPR
W332447,Doctor,Ordering Tests,6,2019-12-20,BeforeEPR
W337360,Nurse,Ordering Tests,6,2018-04-14,BeforeEPR
W272641,Nurse,Updating Notes,2,2022-06-17,AfterEPR
W376163,Nurse,Updating Notes,2,2024-04-18,AfterEPR
W130564,Doctor,Updating Notes,2,2022-10-20,AfterEPR
W516262,Admin,Documentation,7,2024-06-16,AfterEPR
W511084,Doctor,Updating Notes,5,2021-03-18,BeforeEPR
W777753,Nurse,Documentation,6,2023-02-21,AfterEPR
W407706,Nurse,Ordering Tests,3,2022-11-01,AfterEPR
W326754,Admin,Discharge Summary,10,2023-08-06,AfterEPR
W849579,Doctor,Discharge Summary,11,2024-07-15,AfterEPR
W809162,Admin,Discharge Summary,9,2024-11-05,AfterEPR
W481631,Doctor,Updating Notes,3,2022-12-03,AfterEPR
W530624,Admin,Ordering Tests,2,2024-11-07,AfterEPR
W817930,Doctor,Discharge Summary,9,2023-04-05,AfterEPR
W240616,Nurse,Documentation,6,2024-03-16,AfterEPR
W582067,Doctor,Updating Notes,3,2024-12-14,AfterEPR
W250753,Doctor,Documentation,16,2019-05-14,BeforeEPR
W338853,Doctor,Discharge Summary,12,2019-05-27,BeforeEPR
W941905,Nurse,Ordering Tests,4,2018-02-07,BeforeEPR
W534939,Doctor,Discharge Summary,15,2019-09-19,BeforeEPR
W179567,Admin,Discharge Summary,15,2021-03-22,BeforeEPR
W667220,Doctor,Discharge Summary,10,2022-02-10,AfterEPR
W786567,Doctor,Documentation,7,2023-05-17,AfterEPR
W641354,Doctor,Discharge Summary,16,2018-04-23,BeforeEPR
W709188,Admin,Updating Notes,2,2023-11-13,AfterEPR
W753037,Admin,Discharge Summary,9,2023-04-05,AfterEPR
W256411,Nurse,Documentation,11,2018-01-14,BeforeEPR
W484103,Doctor,Discharge Summary,14,2021-10-06,BeforeEPR
W964053,Nurse,Discharge Summary,11,2024-06-07,AfterEPR
W394380,Nurse,Discharge Summary,8,2022-09-03,AfterEPR
W954232,Nurse,Discharge Summary,9,2023-06-03,AfterEPR
W640216,Nurse,Documentation,7,2023-08-04,AfterEPR
W811791,Admin,Discharge Summary,9,2023-04-08,AfterEPR
W156995,Admin,Documentation,8,2022-04-14,AfterEPR
W819200,Admin,Discharge Summary,19,2021-07-12,BeforeEPR
W431220,Doctor,Discharge Summary,7,2022-12-14,AfterEPR
W593318,Nurse,Ordering Tests,3,2022-04-11,AfterEPR
W356528,Admin,Documentation,12,2019-08-16,BeforeEPR
W566404,Doctor,Ordering Tests,6,2018-12-22,BeforeEPR
W461180,Doctor,Ordering Tests,7,2021-12-25,BeforeEPR
W567657,Nurse,Updating Notes,5,2021-05-14,BeforeEPR
W284322,Nurse,Discharge Summary,14,2020-01-02,BeforeEPR
W490746,Doctor,Updating Notes,2,2022-06-02,AfterEPR
W225522,Doctor,Ordering Tests,5,2018-01-16,BeforeEPR
W981817,Doctor,Updating Notes,2,2022-04-16,AfterEPR
W575596,Admin,Updating Notes,2,2023-04-08,AfterEPR
W635236,Admin,Documentation,7,2018-07-14,BeforeEPR
W970829,Admin,Documentation,11,2021-11-14,BeforeEPR
W483682,Doctor,Ordering Tests,3,2022-04-13,AfterEPR
W104008,Nurse,Ordering Tests,3,2022-07-06,AfterEPR
W360166,Nurse,Updating Notes,2,2023-12-17,AfterEPR
W825434,Admin,Discharge Summary,15,2019-07-23,BeforeEPR
W695191,Admin,Documentation,8,2022-01-15,AfterEPR
W853265,Admin,Documentation,6,2024-09-06,AfterEPR
W698186,Doctor,Discharge Summary,9,2022-09-10,AfterEPR
W436117,Nurse,Documentation,12,2018-09-13,BeforeEPR
W822939,Doctor,Updating Notes,3,2023-03-19,AfterEPR
W559285,Doctor,Discharge Summary,10,2022-11-12,AfterEPR
W159215,Nurse,Updating Notes,5,2019-06-03,BeforeEPR
W409510,Admin,Discharge Summary,8,2024-02-14,AfterEPR
W744441,Admin,Documentation,5,2022-08-19,AfterEPR
W817672,Nurse,Updating Notes,4,2019-03-27,BeforeEPR
W990355,Admin,Ordering Tests,5,2019-02-05,BeforeEPR
W425273,Doctor,Discharge Summary,10,2023-02-22,AfterEPR
W515158,Nurse,Updating Notes,5,2020-01-26,BeforeEPR
W123080,Nurse,Ordering Tests,7,2019-10-09,BeforeEPR
W628803,Nurse,Discharge Summary,9,2023-08-23,AfterEPR
W800093,Admin,Discharge Summary,11,2024-08-26,AfterEPR
W760248,Doctor,Updating Notes,3,2022-12-23,AfterEPR
W913006,Nurse,Updating Notes,4,2021-09-18,BeforeEPR
W100381,Admin,Updating Notes,4,2019-05-10,BeforeEPR
W267708,Nurse,Discharge Summary,10,2024-06-18,AfterEPR
W600483,Doctor,Ordering Tests,5,2020-08-20,BeforeEPR
W853054,Admin,Ordering Tests,5,2021-12-27,BeforeEPR
W289103,Doctor,Updating Notes,5,2020-09-12,BeforeEPR
W738841,Doctor,Discharge Summary,8,2024-04-23,AfterEPR
W546631,Doctor,Documentation,9,2019-11-19,BeforeEPR
W364765,Nurse,Documentation,7,2022-12-21,AfterEPR
W767275,Doctor,Ordering Tests,2,2023-05-03,AfterEPR
W712258,Doctor,Documentation,11,2018-11-24,BeforeEPR
W179880,Admin,Updating Notes,2,2024-02-05,AfterEPR
W854925,Doctor,Ordering Tests,3,2023-12-19,AfterEPR
W886953,Nurse,Updating Notes,3,2019-06-26,BeforeEPR
W405208,Admin,Updating Notes,4,2019-12-18,BeforeEPR
W526460,Nurse,Updating Notes,3,2024-11-16,AfterEPR
W849284,Doctor,Updating Notes,3,2022-12-21,AfterEPR
W411163,Doctor,Documentation,4,2024-05-05,AfterEPR
W141212,Admin,Documentation,6,2023-09-24,AfterEPR
W769530,Nurse,Discharge Summary,11,2020-08-15,BeforeEPR
W527590,Doctor,Documentation,7,2023-07-03,AfterEPR
W420153,Doctor,Documentation,8,2023-06-14,AfterEPR
W558756,Doctor,Discharge Summary,9,2024-08-17,AfterEPR
W372031,Nurse,Documentation,7,2022-05-22,AfterEPR
W178904,Nurse,Documentation,8,2022-03-16,AfterEPR
W311698,Doctor,Discharge Summary,10,2022-04-08,AfterEPR
W107763,Doctor,Documentation,11,2018-05-16,BeforeEPR
W542275,Doctor,Discharge Summary,7,2024-09-27,AfterEPR
W864475,Nurse,Documentation,12,2018-01-16,BeforeEPR
W198570,Nurse,Documentation,11,2020-04-24,BeforeEPR
W331142,Doctor,Documentation,15,2019-01-23,BeforeEPR
W287590,Admin,Discharge Summary,13,2020-01-19,BeforeEPR
W702454,Admin,Documentation,6,2019-06-12,BeforeEPR
W944506,Doctor,Ordering Tests,3,2024-09-20,AfterEPR
W567111,Nurse,Updating Notes,3,2024-09-07,AfterEPR
W690534,Nurse,Discharge Summary,8,2024-08-14,AfterEPR
W417065,Admin,Discharge Summary,15,2020-04-20,BeforeEPR
W429355,Nurse,Documentation,6,2023-05-15,AfterEPR
W273636,Doctor,Updating Notes,4,2021-06-08,BeforeEPR
W167117,Admin,Updating Notes,5,2019-02-06,BeforeEPR
W735741,Nurse,Ordering Tests,6,2020-04-17,BeforeEPR
W630261,Admin,Discharge Summary,14,2019-07-07,BeforeEPR
W540422,Nurse,Ordering Tests,3,2020-01-08,BeforeEPR
W790261,Nurse,Discharge Summary,10,2023-06-26,AfterEPR
W891804,Admin,Updating Notes,4,2019-07-16,BeforeEPR
W404786,Doctor,Discharge Summary,11,2023-05-19,AfterEPR
W961143,Doctor,Discharge Summary,12,2021-09-13,BeforeEPR
